2026-06-08T08:00:00.0000000Z;143.53;143.755;353;353
2026-06-08T08:00:01.0000000Z;143.535;143.755;353;353
2026-06-08T08:00:02.0000000Z;143.53;143.755;353;353
2026-06-08T08:00:03.0000000Z;143.535;143.76;353;353
2026-06-08T08:00:05.0000000Z;143.53;143.77;353;353
2026-06-08T08:00:07.0000000Z;143.53;143.945;353;353
2026-06-08T08:00:08.0000000Z;143.53;143.765;353;353
2026-06-08T08:00:09.0000000Z;143.515;143.73;353;353
2026-06-08T08:00:10.0000000Z;143.515;143.72;353;353
2026-06-08T08:00:11.0000000Z;143.52;143.89;353;353
2026-06-08T08:00:12.0000000Z;143.52;143.72;353;353
2026-06-08T08:00:14.0000000Z;143.52;143.755;353;353
2026-06-08T08:00:15.0000000Z;143.52;143.79;353;353
2026-06-08T08:00:17.0000000Z;143.52;143.805;353;353
2026-06-08T08:00:18.0000000Z;143.52;143.795;353;353
2026-06-08T08:00:19.0000000Z;143.52;143.8;353;353
2026-06-08T08:00:20.0000000Z;143.52;143.79;353;353
2026-06-08T08:00:22.0000000Z;143.52;143.78;353;353
2026-06-08T08:00:23.0000000Z;143.52;143.77;353;353
2026-06-08T08:00:25.0000000Z;143.52;143.78;353;353
2026-06-08T08:00:26.0000000Z;143.515;143.76;353;353
2026-06-08T08:00:29.0000000Z;143.515;143.775;353;353
2026-06-08T08:00:30.0000000Z;143.515;143.775;353;353
2026-06-08T08:00:35.0000000Z;143.515;143.785;353;353
2026-06-08T08:00:36.0000000Z;143.515;143.785;353;353
2026-06-08T08:00:41.0000000Z;143.515;143.79;353;353
2026-06-08T08:00:42.0000000Z;143.515;143.785;353;353
2026-06-08T08:00:43.0000000Z;143.515;143.785;353;353
2026-06-08T08:00:45.0000000Z;143.515;143.795;353;353
2026-06-08T08:00:47.0000000Z;143.52;143.795;353;353
2026-06-08T08:00:48.0000000Z;143.52;143.785;353;353
2026-06-08T08:00:49.0000000Z;143.52;143.805;353;353
2026-06-08T08:00:50.0000000Z;143.52;143.785;353;353
2026-06-08T08:00:51.0000000Z;143.52;143.795;353;353
2026-06-08T08:00:53.0000000Z;143.52;143.785;353;353
2026-06-08T08:00:54.0000000Z;143.52;143.785;353;353
2026-06-08T08:00:55.0000000Z;143.52;143.795;353;353
2026-06-08T08:00:56.0000000Z;143.52;143.785;353;353
2026-06-08T08:00:58.0000000Z;143.515;143.785;353;353
2026-06-08T08:01:01.0000000Z;143.515;143.755;353;353
2026-06-08T08:01:02.0000000Z;143.525;143.755;353;353
2026-06-08T08:01:03.0000000Z;143.52;143.765;353;353
2026-06-08T08:01:05.0000000Z;143.525;143.89;353;353
2026-06-08T08:01:06.0000000Z;143.525;143.88;353;353
2026-06-08T08:01:07.0000000Z;143.525;143.88;353;353
2026-06-08T08:01:09.0000000Z;143.525;143.875;353;353
2026-06-08T08:01:11.0000000Z;143.525;143.865;353;353
2026-06-08T08:01:12.0000000Z;143.525;143.865;353;353
